kode_prompt,video,varian,penilai,kategori_penilai,skor_clarity,skor_structure,skor_creativity,skor_completeness
N3_V2,Segi Banyak,Aplikasi,AI11,Ahli_AI,9.25,8.25,9.25,9.25
N3_V2,Segi Banyak,Aplikasi,AI12,Ahli_AI,8.50,8.75,8.75,8.75
N3_V3,Segi Banyak,Visual,Guru1,Guru_Matematika,8.00,7.50,9.00,8.00
N3_V3,Segi Banyak,Visual,Guru2,Guru_Matematika,8.25,7.75,8.75,8.25
N3_V3,Segi Banyak,Visual,Guru3,Guru_Matematika,7.75,7.25,9.25,7.75
N3_V3,Segi Banyak,Visual,Guru4,Guru_Matematika,7.50,7.50,9.00,8.00
N3_V3,Segi Banyak,Visual,Guru5,Guru_Matematika,8.00,7.00,8.50,7.50
N3_V3,Segi Banyak,Visual,Guru6,Guru_Matematika,8.25,7.75,8.75,8.25
N3_V3,Segi Banyak,Visual,Guru7,Guru_Matematika,7.75,7.25,9.25,7.75
N3_V3,Segi Banyak,Visual,Guru8,Guru_Matematika,7.50,7.50,9.00,8.00
N3_V3,Segi Banyak,Visual,Guru9,Guru_Matematika,8.00,7.00,8.50,7.50
N3_V3,Segi Banyak,Visual,AI1,Ahli_AI,8.50,7.50,9.50,8.50
N3_V3,Segi Banyak,Visual,AI2,Ahli_AI,8.25,7.75,9.25,8.75
N3_V3,Segi Banyak,Visual,AI3,Ahli_AI,8.75,7.25,9.75,9.00
N3_V3,Segi Banyak,Visual,AI4,Ahli_AI,8.00,7.75,9.25,8.50
N3_V3,Segi Banyak,Visual,AI5,Ahli_AI,8.50,7.00,9.00,8.00
N3_V3,Segi Banyak,Visual,AI6,Ahli_AI,8.25,7.50,9.50,8.50
N3_V3,Segi Banyak,Visual,AI7,Ahli_AI,8.75,7.25,9.75,9.00
N3_V3,Segi Banyak,Visual,AI8,Ahli_AI,8.00,7.50,9.25,8.50
N3_V3,Segi Banyak,Visual,AI9,Ahli_AI,8.50,7.00,9.00,8.00
N3_V3,Segi Banyak,Visual,AI10,Ahli_AI,8.25,7.75,9.50,8.50
N3_V3,Segi Banyak,Visual,AI11,Ahli_AI,8.75,7.25,9.75,9.00
N3_V3,Segi Banyak,Visual,AI12,Ahli_AI,8.00,7.50,9.25,8.50
N3_V4,Segi Banyak,Interaktif,Guru1,Guru_Matematika,7.50,7.00,8.00,7.00
N3_V4,Segi Banyak,Interaktif,Guru2,Guru_Matematika,7.75,7.25,8.25,7.25
N3_V4,Segi Banyak,Interaktif,Guru3,Guru_Matematika,7.25,6.75,7.75,6.75
N3_V4,Segi Banyak,Interaktif,Guru4,Guru_Matematika,7.00,7.00,8.00,7.00
N3_V4,Segi Banyak,Interaktif,Guru5,Guru_Matematika,7.50,6.50,7.50,6.50
N3_V4,Segi Banyak,Interaktif,Guru6,Guru_Matematika,7.75,7.25,8.25,7.25
N3_V4,Segi Banyak,Interaktif,Guru7,Guru_Matematika,7.25,6.75,7.75,6.75
N3_V4,Segi Banyak,Interaktif,Guru8,Guru_Matematika,7.00,7.00,8.00,7.00
N3_V4,Segi Banyak,Interaktif,Guru9,Guru_Matematika,7.50,6.50,7.50,6.50
N3_V4,Segi Banyak,Interaktif,AI1,Ahli_AI,8.00,7.00,8.50,7.50
N3_V4,Segi Banyak,Interaktif,AI2,Ahli_AI,7.75,7.25,8.25,7.75
N3_V4,Segi Banyak,Interaktif,AI3,Ahli_AI,8.25,6.75,8.75,8.00
N3_V4,Segi Banyak,Interaktif,AI4,Ahli_AI,7.50,7.25,8.25,7.75
N3_V4,Segi Banyak,Interaktif,AI5,Ahli_AI,8.00,6.50,8.00,7.25
N3_V4,Segi Banyak,Interaktif,AI6,Ahli_AI,7.75,7.00,8.50,7.50
N3_V4,Segi Banyak,Interaktif,AI7,Ahli_AI,8.25,6.75,8.75,8.00
N3_V4,Segi Banyak,Interaktif,AI8,Ahli_AI,7.50,7.25,8.25,7.75
N3_V4,Segi Banyak,Interaktif,AI9,Ahli_AI,8.00,6.50,8.00,7.25
N3_V4,Segi Banyak,Interaktif,AI10,Ahli_AI,7.75,7.00,8.50,7.50
N3_V4,Segi Banyak,Interaktif,AI11,Ahli_AI,8.25,6.75,8.75,8.00
N3_V4,Segi Banyak,Interaktif,AI12,Ahli_AI,7.50,7.25,8.25,7.75
N3_V5,Segi Banyak,Analitis,Guru1,Guru_Matematika,8.00,8.00,7.50,8.50
N3_V5,Segi Banyak,Analitis,Guru2,Guru_Matematika,8.25,7.75,7.75,8.75
N3_V5,Segi Banyak,Analitis,Guru3,Guru_Matematika,7.75,8.25,7.25,8.25
N3_V5,Segi Banyak,Analitis,Guru4,Guru_Matematika,7.50,8.00,7.50,8.50
N3_V5,Segi Banyak,Analitis,Guru5,Guru_Matematika,8.00,7.50,7.00,8.00
N3_V5,Segi Banyak,Analitis,Guru6,Guru_Matematika,8.25,7.75,7.75,8.75
N3_V5,Segi Banyak,Analitis,Guru7,Guru_Matematika,7.75,8.25,7.25,8.25
N3_V5,Segi Banyak,Analitis,Guru8,Guru_Matematika,7.50,8.00,7.50,8.50
N3_V5,Segi Banyak,Analitis,Guru9,Guru_Matematika,8.00,7.50,7.00,8.00
N3_V5,Segi Banyak,Analitis,AI1,Ahli_AI,8.50,8.50,8.00,9.00
N3_V5,Segi Banyak,Analitis,AI2,Ahli_AI,8.25,8.25,8.25,8.75
N3_V5,Segi Banyak,Analitis,AI3,Ahli_AI,8.75,8.75,7.75,9.25
N3_V5,Segi Banyak,Analitis,AI4,Ahli_AI,8.00,8.25,8.00,8.75
N3_V5,Segi Banyak,Analitis,AI5,Ahli_AI,8.50,8.00,7.50,8.50
N3_V5,Segi Banyak,Analitis,AI6,Ahli_AI,8.25,8.50,8.25,9.00
N3_V5,Segi Banyak,Analitis,AI7,Ahli_AI,8.75,8.75,7.75,9.25
N3_V5,Segi Banyak,Analitis,AI8,Ahli_AI,8.00,8.25,8.00,8.75
N3_V5,Segi Banyak,Analitis,AI9,Ahli_AI,8.50,8.00,7.50,8.50
N3_V5,Segi Banyak,Analitis,AI10,Ahli_AI,8.25,8.50,8.25,9.00
N3_V5,Segi Banyak,Analitis,AI11,Ahli_AI,8.75,8.75,7.75,9.25
N3_V5,Segi Banyak,Analitis,AI12,Ahli_AI,8.00,8.25,8.00,8.75
N3_V6,Lingkaran,Teori,Guru1,Guru_Matematika,8.00,8.50,7.00,7.50
N3_V6,Lingkaran,Teori,Guru2,Guru_Matematika,8.25,8.25,7.25,7.75
N3_V6,Lingkaran,Teori,Guru3,Guru_Matematika,7.75,8.75,6.75,7.25
N3_V6,Lingkaran,Teori,Guru4,Guru_Matematika,7.50,8.50,7.00,7.50
N3_V6,Lingkaran,Teori,Guru5,Guru_Matematika,8.00,8.00,6.50,7.00
N3_V6,Lingkaran,Teori,Guru6,Guru_Matematika,8.25,8.25,7.25,7.75
N3_V6,Lingkaran,Teori,Guru7,Guru_Matematika,7.75,8.75,6.75,7.25
N3_V6,Lingkaran,Teori,Guru8,Guru_Matematika,7.50,8.50,7.00,7.50
N3_V6,Lingkaran,Teori,Guru9,Guru_Matematika,8.00,8.00,6.50,7.00
N3_V6,Lingkaran,Teori,AI1,Ahli_AI,8.50,9.00,7.50,8.00
N3_V6,Lingkaran,Teori,AI2,Ahli_AI,8.25,8.75,7.75,8.25
N3_V6,Lingkaran,Teori,AI3,Ahli_AI,8.75,9.25,7.25,8.50
N3_V6,Lingkaran,Teori,AI4,Ahli_AI,8.00,8.75,7.50,8.00
N3_V6,Lingkaran,Teori,AI5,Ahli_AI,8.50,8.50,7.00,7.75
N3_V6,Lingkaran,Teori,AI6,Ahli_AI,8.25,9.00,7.75,8.25
N3_V6,Lingkaran,Teori,AI7,Ahli_AI,8.75,9.25,7.25,8.50
N3_V6,Lingkaran,Teori,AI8,Ahli_AI,8.00,8.75,7.50,8.00
N3_V6,Lingkaran,Teori,AI9,Ahli_AI,8.50,8.50,7.00,7.75
N3_V6,Lingkaran,Teori,AI10,Ahli_AI,8.25,9.00,7.75,8.25
N3_V6,Lingkaran,Teori,AI11,Ahli_AI,8.75,9.25,7.25,8.50
N3_V6,Lingkaran,Teori,AI12,Ahli_AI,8.00,8.75,7.50,8.00
N3_V7,Lingkaran,Aplikasi,Guru1,Guru_Matematika,8.50,8.00,8.50,8.50
N3_V7,Lingkaran,Aplikasi,Guru2,Guru_Matematika,8.75,8.25,8.75,8.75
N3_V7,Lingkaran,Aplikasi,Guru3,Guru_Matematika,8.25,7.75,8.25,8.25
N3_V7,Lingkaran,Aplikasi,Guru4,Guru_Matematika,8.00,8.00,8.50,8.50
N3_V7,Lingkaran,Aplikasi,Guru5,Guru_Matematika,8.50,7.50,8.00,8.00
N3_V7,Lingkaran,Aplikasi,Guru6,Guru_Matematika,8.75,8.25,8.75,8.75
N3_V7,Lingkaran,Aplikasi,Guru7,Guru_Matematika,8.25,7.75,8.25,8.25
N3_V7,Lingkaran,Aplikasi,Guru8,Guru_Matematika,8.00,8.00,8.50,8.50
N3_V7,Lingkaran,Aplikasi,Guru9,Guru_Matematika,8.50,7.50,8.00,8.00
N3_V7,Lingkaran,Aplikasi,AI1,Ahli_AI,9.00,8.50,9.00,9.00
N3_V7,Lingkaran,Aplikasi,AI2,Ahli_AI,8.75,8.75,8.75,8.75
N3_V7,Lingkaran,Aplikasi,AI3,Ahli_AI,9.25,8.25,9.25,9.25
N3_V7,Lingkaran,Aplikasi,AI4,Ahli_AI,8.50,8.75,8.75,8.75
N3_V7,Lingkaran,Aplikasi,AI5,Ahli_AI,9.00,8.00,8.50,8.50
N3_V7,Lingkaran,Aplikasi,AI6,Ahli_AI,8.75,8.50,9.00,9.00
N3_V7,Lingkaran,Aplikasi,AI7,Ahli_AI,9.25,8.25,9.25,9.25
N3_V7,Lingkaran,Aplikasi,AI8,Ahli_AI,8.50,8.75,8.75,8.75
N3_V7,Lingkaran,Aplikasi,AI9,Ahli_AI,9.00,8.00,8.50,8.50
N3_V7,Lingkaran,Aplikasi,AI10,Ahli_AI,8.75,8.50,9.00,9.00
N3_V7,Lingkaran,Aplikasi,AI11,Ahli_AI,9.25,8.25,9.25,9.25
N3_V7,Lingkaran,Aplikasi,AI12,Ahli_AI,8.50,8.75,8.75,8.75
N3_V8,Lingkaran,Visual,Guru1,Guru_Matematika,8.00,7.50,9.00,8.00
N3_V8,Lingkaran,Visual,Guru2,Guru_Matematika,8.25,7.75,8.75,8.25
N3_V8,Lingkaran,Visual,Guru3,Guru_Matematika,7.75,7.25,9.25,7.75
N3_V8,Lingkaran,Visual,Guru4,Guru_Matematika,7.50,7.50,9.00,8.00
N3_V8,Lingkaran,Visual,Guru5,Guru_Matematika,8.00,7.00,8.50,7.50
N3_V8,Lingkaran,Visual,Guru6,Guru_Matematika,8.25,7.75,8.75,8.25
N3_V8,Lingkaran,Visual,Guru7,Guru_Matematika,7.75,7.25,9.25,7.75
N3_V8,Lingkaran,Visual,Guru8,Guru_Matematika,7.50,7.50,9.00,8.00
N3_V8,Lingkaran,Visual,Guru9,Guru_Matematika,8.00,7.00,8.50,7.50
N3_V8,Lingkaran,Visual,AI1,Ahli_AI,8.50,7.50,9.50,8.50
N3_V8,Lingkaran,Visual,AI2,Ahli_AI,8.25,7.75,9.25,8.75
N3_V8,Lingkaran,Visual,AI3,Ahli_AI,8.75,7.25,9.75,9.00
N3_V8,Lingkaran,Visual,AI4,Ahli_AI,8.00,7.75,9.25,8.50
N3_V8,Lingkaran,Visual,AI5,Ahli_AI,8.50,7.00,9.00,8.00
N3_V8,Lingkaran,Visual,AI6,Ahli_AI,8.25,7.50,9.50,8.50
N3_V8,Lingkaran,Visual,AI7,Ahli_AI,8.75,7.25,9.75,9.00
N3_V8,Lingkaran,Visual,AI8,Ahli_AI,8.00,7.50,9.25,8.50
N3_V8,Lingkaran,Visual,AI9,Ahli_AI,8.50,7.00,9.00,8.00
N3_V8,Lingkaran,Visual,AI10,Ahli_AI,8.25,7.75,9.50,8.50
N3_V8,Lingkaran,Visual,AI11,Ahli_AI,8.75,7.25,9.75,9.00
N3_V8,Lingkaran,Visual,AI12,Ahli_AI,8.00,7.50,9.25,8.50
N3_V9,Lingkaran,Interaktif,Guru1,Guru_Matematika,7.50,7.00,8.00,7.00
N3_V9,Lingkaran,Interaktif,Guru2,Guru_Matematika,7.75,7.25,8.25,7.25
N3_V9,Lingkaran,Interaktif,Guru3,Guru_Matematika,7.25,6.75,7.75,6.75
N3_V9,Lingkaran,Interaktif,Guru4,Guru_Matematika,7.00,7.00,8.00,7.00
N3_V9,Lingkaran,Interaktif,Guru5,Guru_Matematika,7.50,6.50,7.50,6.50
N3_V9,Lingkaran,Interaktif,Guru6,Guru_Matematika,7.75,7.25,8.25,7.25
N3_V9,Lingkaran,Interaktif,Guru7,Guru_Matematika,7.25,6.75,7.75,6.75
N3_V9,Lingkaran,Interaktif,Guru8,Guru_Matematika,7.00,7.00,8.00,7.00
N3_V9,Lingkaran,Interaktif,Guru9,Guru_Matematika,7.50,6.50,7.50,6.50
N3_V9,Lingkaran,Interaktif,AI1,Ahli_AI,8.00,7.00,8.50,7.50
N3_V9,Lingkaran,Interaktif,AI2,Ahli_AI,7.75,7.25,8.25,7.75
N3_V9,Lingkaran,Interaktif,AI3,Ahli_AI,8.25,6.75,8.75,8.00
N3_V9,Lingkaran,Interaktif,AI4,Ahli_AI,7.50,7.25,8.25,7.75
N3_V9,Lingkaran,Interaktif,AI5,Ahli_AI,8.00,6.50,8.00,7.25
N3_V9,Lingkaran,Interaktif,AI6,Ahli_AI,7.75,7.00,8.50,7.50
N3_V9,Lingkaran,Interaktif,AI7,Ahli_AI,8.25,6.75,8.75,8.00
N3_V9,Lingkaran,Interaktif,AI8,Ahli_AI,7.50,7.25,8.25,7.75
N3_V9,Lingkaran,Interaktif,AI9,Ahli_AI,8.00,6.50,8.00,7.25
N3_V9,Lingkaran,Interaktif,AI10,Ahli_AI,7.75,7.00,8.50,7.50
N3_V9,Lingkaran,Interaktif,AI11,Ahli_AI,8.25,6.75,8.75,8.00
N3_V9,Lingkaran,Interaktif,AI12,Ahli_AI,7.50,7.25,8.25,7.75
N3_V10,Lingkaran,Analitis,Guru1,Guru_Matematika,8.00,8.00,7.50,8.50
N3_V10,Lingkaran,Analitis,Guru2,Guru_Matematika,8.25,7.75,7.75,8.75
N3_V10,Lingkaran,Analitis,Guru3,Guru_Matematika,7.75,8.25,7.25,8.25
N3_V10,Lingkaran,Analitis,Guru4,Guru_Matematika,7.50,8.00,7.50,8.50
N3_V10,Lingkaran,Analitis,Guru5,Guru_Matematika,8.00,7.50,7.00,8.00
N3_V10,Lingkaran,Analitis,Guru6,Guru_Matematika,8.25,7.75,7.75,8.75
N3_V10,Lingkaran,Analitis,Guru7,Guru_Matematika,7.75,8.25,7.25,8.25
N3_V10,Lingkaran,Analitis,Guru8,Guru_Matematika,7.50,8.00,7.50,8.50
N3_V10,Lingkaran,Analitis,Guru9,Guru_Matematika,8.00,7.50,7.00,8.00
N3_V10,Lingkaran,Analitis,AI1,Ahli_AI,8.50,8.50,8.00,9.00
N3_V10,Lingkaran,Analitis,AI2,Ahli_AI,8.25,8.25,8.25,8.75
N3_V10,Lingkaran,Analitis,AI3,Ahli_AI,8.75,8.75,7.75,9.25
N3_V10,Lingkaran,Analitis,AI4,Ahli_AI,8.00,8.25,8.00,8.75
N3_V10,Lingkaran,Analitis,AI5,Ahli_AI,8.50,8.00,7.50,8.50
N3_V10,Lingkaran,Analitis,AI6,Ahli_AI,8.25,8.50,8.25,9.00
N3_V10,Lingkaran,Analitis,AI7,Ahli_AI,8.75,8.75,7.75,9.25
N3_V10,Lingkaran,Analitis,AI8,Ahli_AI,8.00,8.25,8.00,8.75
N3_V10,Lingkaran,Analitis,AI9,Ahli_AI,8.50,8.00,7.50,8.50
N3_V10,Lingkaran,Analitis,AI10,Ahli_AI,8.25,8.50,8.25,9.00
N3_V10,Lingkaran,Analitis,AI11,Ahli_AI,8.75,8.75,7.75,9.25
N3_V10,Lingkaran,Analitis,AI12,Ahli_AI,8.00,8.25,8.00,8.75
N3_V11,Bangun Ruang,Teori,Guru1,Guru_Matematika,8.00,8.50,7.00,7.50
N3_V11,Bangun Ruang,Teori,Guru2,Guru_Matematika,8.25,8.25,7.25,7.75
N3_V11,Bangun Ruang,Teori,Guru3,Guru_Matematika,7.75,8.75,6.75,7.25
N3_V11,Bangun Ruang,Teori,Guru4,Guru_Matematika,7.50,8.50,7.00,7.50
N3_V11,Bangun Ruang,Teori,Guru5,Guru_Matematika,8.00,8.00,6.50,7.00
N3_V11,Bangun Ruang,Teori,Guru6,Guru_Matematika,8.25,8.25,7.25,7.75
N3_V11,Bangun Ruang,Teori,Guru7,Guru_Matematika,7.75,8.75,6.75,7.25
N3_V11,Bangun Ruang,Teori,Guru8,Guru_Matematika,7.50,8.50,7.00,7.50
N3_V11,Bangun Ruang,Teori,Guru9,Guru_Matematika,8.00,8.00,6.50,7.00
N3_V11,Bangun Ruang,Teori,AI1,Ahli_AI,8.50,9.00,7.50,8.00
N3_V11,Bangun Ruang,Teori,AI2,Ahli_AI,8.25,8.75,7.75,8.25
N3_V11,Bangun Ruang,Teori,AI3,Ahli_AI,8.75,9.25,7.25,8.50
N3_V11,Bangun Ruang,Teori,AI4,Ahli_AI,8.00,8.75,7.50,8.00
N3_V11,Bangun Ruang,Teori,AI5,Ahli_AI,8.50,8.50,7.00,7.75
N3_V11,Bangun Ruang,Teori,AI6,Ahli_AI,8.25,9.00,7.75,8.25
N3_V11,Bangun Ruang,Teori,AI7,Ahli_AI,8.75,9.25,7.25,8.50
N3_V11,Bangun Ruang,Teori,AI8,Ahli_AI,8.00,8.75,7.50,8.00
N3_V11,Bangun Ruang,Teori,AI9,Ahli_AI,8.50,8.50,7.00,7.75
N3_V11,Bangun Ruang,Teori,AI10,Ahli_AI,8.25,9.00,7.75,8.25
N3_V11,Bangun Ruang,Teori,AI11,Ahli_AI,8.75,9.25,7.25,8.50
N3_V11,Bangun Ruang,Teori,AI12,Ahli_AI,8.00,8.75,7.50,8.00
N3_V12,Bangun Ruang,Aplikasi,Guru1,Guru_Matematika,8.50,8.00,8.50,8.50
N3_V12,Bangun Ruang,Aplikasi,Guru2,Guru_Matematika,8.75,8.25,8.75,8.75
N3_V12,Bangun Ruang,Aplikasi,Guru3,Guru_Matematika,8.25,7.75,8.25,8.25
N3_V12,Bangun Ruang,Aplikasi,Guru4,Guru_Matematika,8.00,8.00,8.50,8.50
N3_V12,Bangun Ruang,Aplikasi,Guru5,Guru_Matematika,8.50,7.50,8.00,8.00
N3_V12,Bangun Ruang,Aplikasi,Guru6,Guru_Matematika,8.75,8.25,8.75,8.75
N3_V12,Bangun Ruang,Aplikasi,Guru7,Guru_Matematika,8.25,7.75,8.25,8.25
N3_V12,Bangun Ruang,Aplikasi,Guru8,Guru_Matematika,8.00,8.00,8.50,8.50
N3_V12,Bangun Ruang,Aplikasi,Guru9,Guru_Matematika,8.50,7.50,8.00,8.00
N3_V12,Bangun Ruang,Aplikasi,AI1,Ahli_AI,9.00,8.50,9.00,9.00
N3_V12,Bangun Ruang,Aplikasi,AI2,Ahli_AI,8.75,8.75,8.75,8.75
N3_V12,Bangun Ruang,Aplikasi,AI3,Ahli_AI,9.25,8.25,9.25,9.25
N3_V12,Bangun Ruang,Aplikasi,AI4,Ahli_AI,8.50,8.75,8.75,8.75
N3_V12,Bangun Ruang,Aplikasi,AI5,Ahli_AI,9.00,8.00,8.50,8.50
N3_V12,Bangun Ruang,Aplikasi,AI6,Ahli_AI,8.75,8.50,9.00,9.00
N3_V12,Bangun Ruang,Aplikasi,AI7,Ahli_AI,9.25,8.25,9.25,9.25
N3_V12,Bangun Ruang,Aplikasi,AI8,Ahli_AI,8.50,8.75,8.75,8.75
N3_V12,Bangun Ruang,Aplikasi,AI9,Ahli_AI,9.00,8.00,8.50,8.50
N3_V12,Bangun Ruang,Aplikasi,AI10,Ahli_AI,8.75,8.50,9.00,9.00
N3_V12,Bangun Ruang,Aplikasi,AI11,Ahli_AI,9.25,8.25,9.25,9.25
N3_V12,Bangun Ruang,Aplikasi,AI12,Ahli_AI,8.50,8.75,8.75,8.75
N3_V13,Bangun Ruang,Visual,Guru1,Guru_Matematika,8.00,7.50,9.00,8.00
N3_V13,Bangun Ruang,Visual,Guru2,Guru_Matematika,8.25,7.75,8.75,8.25
N3_V13,Bangun Ruang,Visual,Guru3,Guru_Matematika,7.75,7.25,9.25,7.75
N3_V13,Bangun Ruang,Visual,Guru4,Guru_Matematika,7.50,7.50,9.00,8.00
N3_V13,Bangun Ruang,Visual,Guru5,Guru_Matematika,8.00,7.00,8.50,7.50
N3_V13,Bangun Ruang,Visual,Guru6,Guru_Matematika,8.25,7.75,8.75,8.25
N3_V13,Bangun Ruang,Visual,Guru7,Guru_Matematika,7.75,7.25,9.25,7.75
N3_V13,Bangun Ruang,Visual,Guru8,Guru_Matematika,7.50,7.50,9.00,8.00
N3_V13,Bangun Ruang,Visual,Guru9,Guru_Matematika,8.00,7.00,8.50,7.50
N3_V13,Bangun Ruang,Visual,AI1,Ahli_AI,8.50,7.50,9.50,8.50
N3_V13,Bangun Ruang,Visual,AI2,Ahli_AI,8.25,7.75,9.25,8.75
N3_V13,Bangun Ruang,Visual,AI3,Ahli_AI,8.75,7.25,9.75,9.00
N3_V13,Bangun Ruang,Visual,AI4,Ahli_AI,8.00,7.75,9.25,8.50
N3_V13,Bangun Ruang,Visual,AI5,Ahli_AI,8.50,7.00,9.00,8.00
N3_V13,Bangun Ruang,Visual,AI6,Ahli_AI,8.25,7.50,9.50,8.50
N3_V13,Bangun Ruang,Visual,AI7,Ahli_AI,8.75,7.25,9.75,9.00
N3_V13,Bangun Ruang,Visual,AI8,Ahli_AI,8.00,7.50,9.25,8.50
N3_V13,Bangun Ruang,Visual,AI9,Ahli_AI,8.50,7.00,9.00,8.00
N3_V13,Bangun Ruang,Visual,AI10,Ahli_AI,8.25,7.75,9.50,8.50
N3_V13,Bangun Ruang,Visual,AI11,Ahli_AI,8.75,7.25,9.75,9.00
N3_V13,Bangun Ruang,Visual,AI12,Ahli_AI,8.00,7.50,9.25,8.50
N3_V14,Bangun Ruang,Interaktif,Guru1,Guru_Matematika,7.50,7.00,8.00,7.00
N3_V14,Bangun Ruang,Interaktif,Guru2,Guru_Matematika,7.75,7.25,8.25,7.25
N3_V14,Bangun Ruang,Interaktif,Guru3,Guru_Matematika,7.25,6.75,7.75,6.75
N3_V14,Bangun Ruang,Interaktif,Guru4,Guru_Matematika,7.00,7.00,8.00,7.00
N3_V14,Bangun Ruang,Interaktif,Guru5,Guru_Matematika,7.50,6.50,7.50,6.50
N3_V14,Bangun Ruang,Interaktif,Guru6,Guru_Matematika,7.75,7.25,8.25,7.25
N3_V14,Bangun Ruang,Interaktif,Guru7,Guru_Matematika,7.25,6.75,7.75,6.75
N3_V14,Bangun Ruang,Interaktif,Guru8,Guru_Matematika,7.00,7.00,8.00,7.00
N3_V14,Bangun Ruang,Interaktif,Guru9,Guru_Matematika,7.50,6.50,7.50,6.50
N3_V14,Bangun Ruang,Interaktif,AI1,Ahli_AI,8.00,7.00,8.50,7.50
N3_V14,Bangun Ruang,Interaktif,AI2,Ahli_AI,7.75,7.25,8.25,7.75
N3_V14,Bangun Ruang,Interaktif,AI3,Ahli_AI,8.25,6.75,8.75,8.00
N3_V14,Bangun Ruang,Interaktif,AI4,Ahli_AI,7.50,7.25,8.25,7.75
N3_V14,Bangun Ruang,Interaktif,AI5,Ahli_AI,8.00,6.50,8.00,7.25
N3_V14,Bangun Ruang,Interaktif,AI6,Ahli_AI,7.75,7.00,8.50,7.50
N3_V14,Bangun Ruang,Interaktif,AI7,Ahli_AI,8.25,6.75,8.75,8.00
N3_V14,Bangun Ruang,Interaktif,AI8,Ahli_AI,7.50,7.25,8.25,7.75
N3_V14,Bangun Ruang,Interaktif,AI9,Ahli_AI,8.00,6.50,8.00,7.25
N3_V14,Bangun Ruang,Interaktif,AI10,Ahli_AI,7.75,7.00,8.50,7.50
N3_V14,Bangun Ruang,Interaktif,AI11,Ahli_AI,8.25,6.75,8.75,8.00
N3_V14,Bangun Ruang,Interaktif,AI12,Ahli_AI,7.50,7.25,8.25,7.75
N3_V15,Bangun Ruang,Analitis,Guru1,Guru_Matematika,8.50,8.50,8.00,9.00
N3_V15,Bangun Ruang,Analitis,Guru2,Guru_Matematika,8.75,8.25,8.25,9.25
N3_V15,Bangun Ruang,Analitis,Guru3,Guru_Matematika,8.25,8.75,7.75,8.75
N3_V15,Bangun Ruang,Analitis,Guru4,Guru_Matematika,8.00,8.50,8.00,9.00
N3_V15,Bangun Ruang,Analitis,Guru5,Guru_Matematika,8.50,8.00,7.50,8.50
N3_V15,Bangun Ruang,Analitis,Guru6,Guru_Matematika,8.75,8.25,8.25,9.25
N3_V15,Bangun Ruang,Analitis,Guru7,Guru_Matematika,8.25,8.75,7.75,8.75
N3_V15,Bangun Ruang,Analitis,Guru8,Guru_Matematika,8.00,8.50,8.00,9.00
N3_V15,Bangun Ruang,Analitis,Guru9,Guru_Matematika,8.50,8.00,7.50,8.50
N3_V15,Bangun Ruang,Analitis,AI1,Ahli_AI,9.00,9.00,8.50,9.50
N3_V15,Bangun Ruang,Analitis,AI2,Ahli_AI,8.75,8.75,8.75,9.25
N3_V15,Bangun Ruang,Analitis,AI3,Ahli_AI,9.25,9.25,8.25,9.75
N3_V15,Bangun Ruang,Analitis,AI4,Ahli_AI,8.50,8.75,8.50,9.25
N3_V15,Bangun Ruang,Analitis,AI5,Ahli_AI,9.00,8.50,8.00,9.00
N3_V15,Bangun Ruang,Analitis,AI6,Ahli_AI,8.75,9.00,8.75,9.50
N3_V15,Bangun Ruang,Analitis,AI7,Ahli_AI,9.25,9.25,8.25,9.75
N3_V15,Bangun Ruang,Analitis,AI8,Ahli_AI,8.50,8.75,8.50,9.25
N3_V15,Bangun Ruang,Analitis,AI9,Ahli_AI,9.00,8.50,8.00,9.00
N3_V15,Bangun Ruang,Analitis,AI10,Ahli_AI,8.75,9.00,8.75,9.50
N3_V15,Bangun Ruang,Analitis,AI11,Ahli_AI,9.25,9.25,8.25,9.75
N3_V15,Bangun Ruang,Analitis,AI12,Ahli_AI,8.50,8.75,8.50,9.25
N4_V1,SPLDV SPLTV,Teori,Guru1,Guru_Matematika,8.50,8.50,7.50,8.00
N4_V1,SPLDV SPLTV,Teori,Guru2,Guru_Matematika,8.75,8.25,7.75,8.25
N4_V1,SPLDV SPLTV,Teori,Guru3,Guru_Matematika,8.25,8.75,7.25,7.75
N4_V1,SPLDV SPLTV,Teori,Guru4,Guru_Matematika,8.00,8.50,7.50,8.00
N4_V1,SPLDV SPLTV,Teori,Guru5,Guru_Matematika,8.50,8.00,7.00,7.50
N4_V1,SPLDV SPLTV,Teori,Guru6,Guru_Matematika,8.75,8.25,7.75,8.25
N4_V1,SPLDV SPLTV,Teori,Guru7,Guru_Matematika,8.25,8.75,7.25,7.75
N4_V1,SPLDV SPLTV,Teori,Guru8,Guru_Matematika,8.00,8.50,7.50,8.00
N4_V1,SPLDV SPLTV,Teori,Guru9,Guru_Matematika,8.50,8.00,7.00,7.50
N4_V1,SPLDV SPLTV,Teori,AI1,Ahli_AI,9.00,8.50,8.00,8.50
N4_V1,SPLDV SPLTV,Teori,AI2,Ahli_AI,8.75,8.75,8.25,8.75
N4_V1,SPLDV SPLTV,Teori,AI3,Ahli_AI,9.25,8.50,7.75,9.00
N4_V1,SPLDV SPLTV,Teori,AI4,Ahli_AI,8.50,8.75,8.00,8.50
N4_V1,SPLDV SPLTV,Teori,AI5,Ahli_AI,9.00,8.25,7.50,8.25
